Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], |Z0| [Ohm] , Arg(Z0) [-]
3.593400e+09, 1.185273e-01, 7.870848e-01, 6.474585e-01, 5.942449e-01, -8.776332e-01, -1.804359e+00, 3.620706e-10, 3.065097e-11, 1.704962e-10, 4.109346e+01, -1.338097e-01
3.597200e+09, 1.182578e-01, 7.878377e-01, 6.465555e-01, 5.856001e-01, -8.783651e-01, -1.808429e+00, 3.649060e-10, 3.077335e-11, 1.713102e-10, 4.106386e+01, -1.318075e-01
3.601000e+09, 1.179877e-01, 7.885978e-01, 6.456406e-01, 5.768876e-01, -8.790998e-01, -1.812520e+00, 3.678046e-10, 3.089815e-11, 1.721308e-10, 4.103478e+01, -1.297885e-01
3.604800e+09, 1.177170e-01, 7.893654e-01, 6.447136e-01, 5.681058e-01, -8.798375e-01, -1.816629e+00, 3.707694e-10, 3.102550e-11, 1.729585e-10, 4.100623e+01, -1.277525e-01
3.608600e+09, 1.174460e-01, 7.901404e-01, 6.437745e-01, 5.592533e-01, -8.805783e-01, -1.820759e+00, 3.738035e-10, 3.115555e-11, 1.737935e-10, 4.097820e+01, -1.256995e-01
3.612400e+09, 1.171747e-01, 7.909230e-01, 6.428231e-01, 5.503283e-01, -8.813222e-01, -1.824908e+00, 3.769101e-10, 3.128848e-11, 1.746363e-10, 4.095070e+01, -1.236294e-01
3.616200e+09, 1.169032e-01, 7.917133e-01, 6.418595e-01, 5.413292e-01, -8.820692e-01, -1.829078e+00, 3.800921e-10, 3.142448e-11, 1.754871e-10, 4.092372e+01, -1.215419e-01
3.620000e+09, 1.166316e-01, 7.925113e-01, 6.408833e-01, 5.322541e-01, -8.828195e-01, -1.833268e+00, 3.833524e-10, 3.156376e-11, 1.763465e-10, 4.089727e+01, -1.194370e-01
3.623800e+09, 1.163601e-01, 7.933173e-01, 6.398946e-01, 5.231011e-01, -8.835731e-01, -1.837478e+00, 3.866938e-10, 3.170653e-11, 1.772149e-10, 4.087135e+01, -1.173143e-01
3.627600e+09, 1.160886e-01, 7.941312e-01, 6.388932e-01, 5.138683e-01, -8.843302e-01, -1.841710e+00, 3.901190e-10, 3.185304e-11, 1.780925e-10, 4.084597e+01, -1.151737e-01
3.631400e+09, 1.158174e-01, 7.949533e-01, 6.378789e-01, 5.045538e-01, -8.850907e-01, -1.845962e+00, 3.936306e-10, 3.200354e-11, 1.789799e-10, 4.082113e+01, -1.130150e-01
3.635200e+09, 1.155465e-01, 7.957836e-01, 6.368518e-01, 4.951555e-01, -8.858548e-01, -1.850235e+00, 3.972309e-10, 3.215830e-11, 1.798774e-10, 4.079683e+01, -1.108378e-01
3.639000e+09, 1.152759e-01, 7.966222e-01, 6.358116e-01, 4.856711e-01, -8.866226e-01, -1.854530e+00, 4.009223e-10, 3.231761e-11, 1.807854e-10, 4.077308e+01, -1.086420e-01
3.642800e+09, 1.150058e-01, 7.974693e-01, 6.347582e-01, 4.760987e-01, -8.873943e-01, -1.858846e+00, 4.047068e-10, 3.248176e-11, 1.817044e-10, 4.074988e+01, -1.064271e-01
3.646600e+09, 1.147362e-01, 7.983249e-01, 6.336915e-01, 4.664358e-01, -8.881698e-01, -1.863185e+00, 4.085865e-10, 3.265107e-11, 1.826346e-10, 4.072724e+01, -1.041930e-01
3.650400e+09, 1.144672e-01, 7.991893e-01, 6.326113e-01, 4.566804e-01, -8.889494e-01, -1.867545e+00, 4.125631e-10, 3.282587e-11, 1.835766e-10, 4.070518e+01, -1.019392e-01
3.654200e+09, 1.141989e-01, 8.000625e-01, 6.315175e-01, 4.468300e-01, -8.897331e-01, -1.871929e+00, 4.166382e-10, 3.300649e-11, 1.845307e-10, 4.068369e+01, -9.966551e-02
3.658000e+09, 1.139313e-01, 8.009447e-01, 6.304100e-01, 4.368823e-01, -8.905212e-01, -1.876334e+00, 4.208132e-10, 3.319328e-11, 1.854972e-10, 4.066278e+01, -9.737146e-02
3.661800e+09, 1.136644e-01, 8.018359e-01, 6.292886e-01, 4.268349e-01, -8.913137e-01, -1.880763e+00, 4.250892e-10, 3.338660e-11, 1.864766e-10, 4.064248e+01, -9.505673e-02
3.665600e+09, 1.133984e-01, 8.027364e-01, 6.281530e-01, 4.166854e-01, -8.921109e-01, -1.885216e+00, 4.294673e-10, 3.358682e-11, 1.874691e-10, 4.062279e+01, -9.272096e-02
3.669400e+09, 1.131332e-01, 8.036462e-01, 6.270033e-01, 4.064314e-01, -8.929128e-01, -1.889692e+00, 4.339482e-10, 3.379430e-11, 1.884751e-10, 4.060373e+01, -9.036376e-02
3.673200e+09, 1.128689e-01, 8.045655e-01, 6.258391e-01, 3.960704e-01, -8.937197e-01, -1.894192e+00, 4.385324e-10, 3.400942e-11, 1.894949e-10, 4.058530e+01, -8.798475e-02
3.677000e+09, 1.126055e-01, 8.054945e-01, 6.246604e-01, 3.856000e-01, -8.945317e-01, -1.898716e+00, 4.432204e-10, 3.423258e-11, 1.905288e-10, 4.056754e+01, -8.558356e-02
3.680800e+09, 1.123431e-01, 8.064331e-01, 6.234668e-01, 3.750176e-01, -8.953490e-01, -1.903265e+00, 4.480121e-10, 3.446415e-11, 1.915772e-10, 4.055045e+01, -8.315981e-02
3.684600e+09, 1.120816e-01, 8.073817e-01, 6.222583e-01, 3.643208e-01, -8.961719e-01, -1.907839e+00, 4.529075e-10, 3.470452e-11, 1.926401e-10, 4.053406e+01, -8.071311e-02
3.688400e+09, 1.118212e-01, 8.083402e-01, 6.210345e-01, 3.535072e-01, -8.970005e-01, -1.912439e+00, 4.579063e-10, 3.495407e-11, 1.937180e-10, 4.051839e+01, -7.824309e-02
3.692200e+09, 1.115617e-01, 8.093088e-01, 6.197954e-01, 3.425742e-01, -8.978351e-01, -1.917064e+00, 4.630078e-10, 3.521319e-11, 1.948110e-10, 4.050345e+01, -7.574939e-02
3.696000e+09, 1.113033e-01, 8.102877e-01, 6.185406e-01, 3.315193e-01, -8.986758e-01, -1.921715e+00, 4.682113e-10, 3.548226e-11, 1.959193e-10, 4.048928e+01, -7.323167e-02
3.699800e+09, 1.110459e-01, 8.112769e-01, 6.172700e-01, 3.203403e-01, -8.995230e-01, -1.926393e+00, 4.735158e-10, 3.576165e-11, 1.970431e-10, 4.047590e+01, -7.068957e-02
3.703600e+09, 1.107896e-01, 8.122766e-01, 6.159833e-01, 3.090346e-01, -9.003768e-01, -1.931098e+00, 4.789200e-10, 3.605172e-11, 1.981825e-10, 4.046334e+01, -6.812277e-02
3.707400e+09, 1.105343e-01, 8.132869e-01, 6.146802e-01, 2.975998e-01, -9.012376e-01, -1.935830e+00, 4.844226e-10, 3.635283e-11, 1.993377e-10, 4.045162e+01, -6.553097e-02
3.711200e+09, 1.102801e-01, 8.143078e-01, 6.133605e-01, 2.860337e-01, -9.021056e-01, -1.940589e+00, 4.900220e-10, 3.666533e-11, 2.005088e-10, 4.044078e+01, -6.291389e-02
3.715000e+09, 1.100269e-01, 8.153395e-01, 6.120240e-01, 2.743339e-01, -9.029810e-01, -1.945376e+00, 4.957162e-10, 3.698954e-11, 2.016959e-10, 4.043084e+01, -6.027126e-02
3.718800e+09, 1.097747e-01, 8.163821e-01, 6.106704e-01, 2.624981e-01, -9.038642e-01, -1.950192e+00, 5.015033e-10, 3.732578e-11, 2.028990e-10, 4.042185e+01, -5.760286e-02
3.722600e+09, 1.095237e-01, 8.174357e-01, 6.092993e-01, 2.505242e-01, -9.047554e-01, -1.955037e+00, 5.073810e-10, 3.767436e-11, 2.041181e-10, 4.041382e+01, -5.490848e-02
3.726400e+09, 1.092737e-01, 8.185003e-01, 6.079105e-01, 2.384099e-01, -9.056549e-01, -1.959910e+00, 5.133471e-10, 3.803555e-11, 2.053533e-10, 4.040681e+01, -5.218795e-02
3.730200e+09, 1.090247e-01, 8.195760e-01, 6.065037e-01, 2.261531e-01, -9.065630e-01, -1.964813e+00, 5.193989e-10, 3.840962e-11, 2.066045e-10, 4.040084e+01, -4.944112e-02
3.734000e+09, 1.087769e-01, 8.206628e-01, 6.050786e-01, 2.137519e-01, -9.074801e-01, -1.969746e+00, 5.255337e-10, 3.879680e-11, 2.078717e-10, 4.039596e+01, -4.666791e-02
3.737800e+09, 1.085301e-01, 8.217609e-01, 6.036349e-01, 2.012042e-01, -9.084064e-01, -1.974709e+00, 5.317487e-10, 3.919731e-11, 2.091548e-10, 4.039220e+01, -4.386824e-02
3.741600e+09, 1.082844e-01, 8.228703e-01, 6.021722e-01, 1.885081e-01, -9.093423e-01, -1.979703e+00, 5.380409e-10, 3.961136e-11, 2.104537e-10, 4.038961e+01, -4.104209e-02
3.745400e+09, 1.080399e-01, 8.239910e-01, 6.006903e-01, 1.756618e-01, -9.102881e-01, -1.984728e+00, 5.444071e-10, 4.003910e-11, 2.117683e-10, 4.038821e+01, -3.818948e-02
3.749200e+09, 1.077965e-01, 8.251231e-01, 5.991887e-01, 1.626635e-01, -9.112440e-01, -1.989784e+00, 5.508442e-10, 4.048068e-11, 2.130985e-10, 4.038807e+01, -3.531046e-02
3.753000e+09, 1.075543e-01, 8.262665e-01, 5.976672e-01, 1.495115e-01, -9.122106e-01, -1.994872e+00, 5.573486e-10, 4.093620e-11, 2.144441e-10, 4.038921e+01, -3.240515e-02
3.756800e+09, 1.073132e-01, 8.274213e-01, 5.961254e-01, 1.362042e-01, -9.131880e-01, -1.999992e+00, 5.639169e-10, 4.140577e-11, 2.158049e-10, 4.039168e+01, -2.947371e-02
3.760600e+09, 1.070735e-01, 8.285875e-01, 5.945628e-01, 1.227400e-01, -9.141766e-01, -2.005145e+00, 5.705456e-10, 4.188943e-11, 2.171807e-10, 4.039552e+01, -2.651631e-02
3.764400e+09, 1.068350e-01, 8.297651e-01, 5.929793e-01, 1.091176e-01, -9.151767e-01, -2.010330e+00, 5.772309e-10, 4.238721e-11, 2.185712e-10, 4.040079e+01, -2.353323e-02
3.768200e+09, 1.065979e-01, 8.309541e-01, 5.913743e-01, 9.533561e-02, -9.161888e-01, -2.015549e+00, 5.839691e-10, 4.289911e-11, 2.199762e-10, 4.040751e+01, -2.052474e-02
3.772000e+09, 1.063622e-01, 8.321544e-01, 5.897475e-01, 8.139270e-02, -9.172130e-01, -2.020801e+00, 5.907564e-10, 4.342509e-11, 2.213955e-10, 4.041575e+01, -1.749121e-02
3.775800e+09, 1.061279e-01, 8.333660e-01, 5.880985e-01, 6.728774e-02, -9.182498e-01, -2.026087e+00, 5.975888e-10, 4.396508e-11, 2.228287e-10, 4.042553e+01, -1.443301e-02
3.779600e+09, 1.058953e-01, 8.345888e-01, 5.864270e-01, 5.301965e-02, -9.192996e-01, -2.031407e+00, 6.044624e-10, 4.451900e-11, 2.242756e-10, 4.043692e+01, -1.135060e-02
3.783400e+09, 1.056643e-01, 8.358228e-01, 5.847325e-01, 3.858744e-02, -9.203625e-01, -2.036762e+00, 6.113731e-10, 4.508670e-11, 2.257357e-10, 4.044994e+01, -8.244474e-03
3.787200e+09, 1.054352e-01, 8.370679e-01, 5.830146e-01, 2.399023e-02, -9.214390e-01, -2.042152e+00, 6.183169e-10, 4.566805e-11, 2.272089e-10, 4.046465e+01, -5.115161e-03
3.791000e+09, 1.052079e-01, 8.383241e-01, 5.812730e-01, 9.227232e-03, -9.225294e-01, -2.047577e+00, 6.252896e-10, 4.626284e-11, 2.286947e-10, 4.048109e+01, -1.963256e-03
3.794800e+09, 1.049826e-01, 8.395912e-01, 5.795072e-01, -5.702248e-03, -9.236339e-01, -2.053037e+00, 6.322871e-10, 4.687088e-11, 2.301928e-10, 4.049930e+01, 1.210609e-03
3.798600e+09, 1.047595e-01, 8.408692e-01, 5.777168e-01, -2.079880e-02, -9.247530e-01, -2.058533e+00, 6.393052e-10, 4.749190e-11, 2.317027e-10, 4.051933e+01, 4.405754e-03
3.802400e+09, 1.045387e-01, 8.421579e-01, 5.759013e-01, -3.606292e-02, -9.258870e-01, -2.064065e+00, 6.463395e-10, 4.812565e-11, 2.332242e-10, 4.054122e+01, 7.621454e-03
3.806200e+09, 1.043205e-01, 8.434572e-01, 5.740605e-01, -5.149499e-02, -9.270360e-01, -2.069634e+00, 6.533859e-10, 4.877184e-11, 2.347568e-10, 4.056501e+01, 1.085695e-02
3.810000e+09, 1.041049e-01, 8.447670e-01, 5.721938e-01, -6.709530e-02, -9.282005e-01, -2.075239e+00, 6.604400e-10, 4.943013e-11, 2.363001e-10, 4.059075e+01, 1.411143e-02
3.813800e+09, 1.038921e-01, 8.460871e-01, 5.703009e-01, -8.286403e-02, -9.293807e-01, -2.080881e+00, 6.674974e-10, 5.010021e-11, 2.378537e-10, 4.061846e+01, 1.738405e-02
3.817600e+09, 1.036825e-01, 8.474175e-01, 5.683813e-01, -9.880127e-02, -9.305769e-01, -2.086560e+00, 6.745539e-10, 5.078170e-11, 2.394172e-10, 4.064820e+01, 2.067393e-02
3.821400e+09, 1.034761e-01, 8.487578e-01, 5.664346e-01, -1.149070e-01, -9.317894e-01, -2.092276e+00, 6.816050e-10, 5.147423e-11, 2.409902e-10, 4.067999e+01, 2.398017e-02
3.825200e+09, 1.032733e-01, 8.501081e-01, 5.644603e-01, -1.311811e-01, -9.330184e-01, -2.098030e+00, 6.886463e-10, 5.217742e-11, 2.425723e-10, 4.071388e+01, 2.730182e-02
3.829000e+09, 1.030742e-01, 8.514681e-01, 5.624581e-01, -1.476233e-01, -9.342642e-01, -2.103822e+00, 6.956733e-10, 5.289084e-11, 2.441630e-10, 4.074991e+01, 3.063792e-02
3.832800e+09, 1.028793e-01, 8.528376e-01, 5.604276e-01, -1.642332e-01, -9.355270e-01, -2.109651e+00, 7.026816e-10, 5.361409e-11, 2.457619e-10, 4.078810e+01, 3.398745e-02
3.836600e+09, 1.026886e-01, 8.542164e-01, 5.583683e-01, -1.810105e-01, -9.368071e-01, -2.115519e+00, 7.096666e-10, 5.434675e-11, 2.473687e-10, 4.082850e+01, 3.734942e-02
3.840400e+09, 1.025026e-01, 8.556045e-01, 5.562797e-01, -1.979546e-01, -9.381047e-01, -2.121425e+00, 7.166239e-10, 5.508837e-11, 2.489828e-10, 4.087112e+01, 4.072278e-02
3.844200e+09, 1.023216e-01, 8.570015e-01, 5.541615e-01, -2.150648e-01, -9.394200e-01, -2.127370e+00, 7.235488e-10, 5.583854e-11, 2.506040e-10, 4.091602e+01, 4.410649e-02
3.848000e+09, 1.021458e-01, 8.584073e-01, 5.520133e-01, -2.323403e-01, -9.407532e-01, -2.133354e+00, 7.304369e-10, 5.659681e-11, 2.522317e-10, 4.096320e+01, 4.749947e-02
3.851800e+09, 1.019756e-01, 8.598216e-01, 5.498347e-01, -2.497803e-01, -9.421045e-01, -2.139376e+00, 7.372835e-10, 5.736276e-11, 2.538656e-10, 4.101272e+01, 5.090067e-02
3.855600e+09, 1.018113e-01, 8.612444e-01, 5.476252e-01, -2.673837e-01, -9.434741e-01, -2.145437e+00, 7.440839e-10, 5.813596e-11, 2.555052e-10, 4.106458e+01, 5.430899e-02
3.859400e+09, 1.016534e-01, 8.626753e-01, 5.453845e-01, -2.851496e-01, -9.448621e-01, -2.151538e+00, 7.508335e-10, 5.891600e-11, 2.571503e-10, 4.111882e+01, 5.772335e-02
3.863200e+09, 1.015022e-01, 8.641142e-01, 5.431120e-01, -3.030766e-01, -9.462688e-01, -2.157677e+00, 7.575276e-10, 5.970247e-11, 2.588004e-10, 4.117546e+01, 6.114268e-02
3.867000e+09, 1.013581e-01, 8.655609e-01, 5.408076e-01, -3.211634e-01, -9.476943e-01, -2.163857e+00, 7.641615e-10, 6.049499e-11, 2.604551e-10, 4.123453e+01, 6.456590e-02
3.870800e+09, 1.012214e-01, 8.670151e-01, 5.384707e-01, -3.394086e-01, -9.491387e-01, -2.170075e+00, 7.707305e-10, 6.129318e-11, 2.621141e-10, 4.129605e+01, 6.799194e-02
3.874600e+09, 1.010927e-01, 8.684767e-01, 5.361009e-01, -3.578106e-01, -9.506021e-01, -2.176333e+00, 7.772297e-10, 6.209669e-11, 2.637771e-10, 4.136004e+01, 7.141972e-02
3.878400e+09, 1.009723e-01, 8.699454e-01, 5.336980e-01, -3.763678e-01, -9.520847e-01, -2.182631e+00, 7.836545e-10, 6.290520e-11, 2.654437e-10, 4.142652e+01, 7.484820e-02
3.882200e+09, 1.008607e-01, 8.714211e-01, 5.312614e-01, -3.950784e-01, -9.535867e-01, -2.188969e+00, 7.900001e-10, 6.371839e-11, 2.671136e-10, 4.149551e+01, 7.827635e-02
3.886000e+09, 1.007584e-01, 8.729035e-01, 5.287909e-01, -4.139406e-01, -9.551080e-01, -2.195347e+00, 7.962617e-10, 6.453600e-11, 2.687865e-10, 4.156704e+01, 8.170313e-02
3.889800e+09, 1.006657e-01, 8.743924e-01, 5.262861e-01, -4.329522e-01, -9.566489e-01, -2.201764e+00, 8.024344e-10, 6.535778e-11, 2.704620e-10, 4.164111e+01, 8.512755e-02
3.893600e+09, 1.005831e-01, 8.758877e-01, 5.237466e-01, -4.521112e-01, -9.582094e-01, -2.208222e+00, 8.085136e-10, 6.618351e-11, 2.721400e-10, 4.171776e+01, 8.854863e-02
3.897400e+09, 1.005112e-01, 8.773892e-01, 5.211721e-01, -4.714153e-01, -9.597896e-01, -2.214720e+00, 8.144943e-10, 6.701301e-11, 2.738201e-10, 4.179699e+01, 9.196540e-02
3.901200e+09, 1.004504e-01, 8.788967e-01, 5.185622e-01, -4.908623e-01, -9.613896e-01, -2.221257e+00, 8.203720e-10, 6.784615e-11, 2.755021e-10, 4.187882e+01, 9.537693e-02
3.905000e+09, 1.004011e-01, 8.804099e-01, 5.159166e-01, -5.104496e-01, -9.630095e-01, -2.227835e+00, 8.261419e-10, 6.868281e-11, 2.771857e-10, 4.196328e+01, 9.878231e-02
3.908800e+09, 1.003640e-01, 8.819288e-01, 5.132350e-01, -5.301746e-01, -9.646494e-01, -2.234453e+00, 8.317992e-10, 6.952292e-11, 2.788708e-10, 4.205037e+01, 1.021806e-01
3.912600e+09, 1.003394e-01, 8.834530e-01, 5.105171e-01, -5.500348e-01, -9.663093e-01, -2.241112e+00, 8.373395e-10, 7.036647e-11, 2.805571e-10, 4.214012e+01, 1.055711e-01
3.916400e+09, 1.003279e-01, 8.849826e-01, 5.077625e-01, -5.700272e-01, -9.679894e-01, -2.247810e+00, 8.427581e-10, 7.121344e-11, 2.822445e-10, 4.223254e+01, 1.089527e-01
3.920200e+09, 1.003300e-01, 8.865173e-01, 5.049709e-01, -5.901489e-01, -9.696897e-01, -2.254549e+00, 8.480507e-10, 7.206391e-11, 2.839327e-10, 4.232766e+01, 1.123249e-01
3.924000e+09, 1.003462e-01, 8.880569e-01, 5.021421e-01, -6.103971e-01, -9.714103e-01, -2.261328e+00, 8.532127e-10, 7.291795e-11, 2.856216e-10, 4.242548e+01, 1.156867e-01
3.927800e+09, 1.003769e-01, 8.896013e-01, 4.992757e-01, -6.307685e-01, -9.731513e-01, -2.268148e+00, 8.582400e-10, 7.377571e-11, 2.873111e-10, 4.252603e+01, 1.190373e-01
3.931600e+09, 1.004228e-01, 8.911503e-01, 4.963716e-01, -6.512599e-01, -9.749128e-01, -2.275008e+00, 8.631285e-10, 7.463734e-11, 2.890011e-10, 4.262934e+01, 1.223762e-01
3.935400e+09, 1.004843e-01, 8.927038e-01, 4.934293e-01, -6.718681e-01, -9.766948e-01, -2.281908e+00, 8.678741e-10, 7.550307e-11, 2.906913e-10, 4.273541e+01, 1.257025e-01
3.939200e+09, 1.005620e-01, 8.942617e-01, 4.904487e-01, -6.925895e-01, -9.784975e-01, -2.288849e+00, 8.724731e-10, 7.637315e-11, 2.923818e-10, 4.284428e+01, 1.290155e-01
3.943000e+09, 1.006562e-01, 8.958238e-01, 4.874295e-01, -7.134208e-01, -9.803210e-01, -2.295830e+00, 8.769218e-10, 7.724785e-11, 2.940724e-10, 4.295596e+01, 1.323146e-01
3.946800e+09, 1.007676e-01, 8.973899e-01, 4.843715e-01, -7.343583e-01, -9.821654e-01, -2.302851e+00, 8.812167e-10, 7.812749e-11, 2.957632e-10, 4.307049e+01, 1.355990e-01
3.950600e+09, 1.008965e-01, 8.989600e-01, 4.812744e-01, -7.553983e-01, -9.840308e-01, -2.309913e+00, 8.853547e-10, 7.901244e-11, 2.974539e-10, 4.318789e+01, 1.388682e-01
3.954400e+09, 1.010435e-01, 9.005339e-01, 4.781380e-01, -7.765371e-01, -9.859173e-01, -2.317015e+00, 8.893326e-10, 7.990307e-11, 2.991447e-10, 4.330818e+01, 1.421215e-01
3.958200e+09, 1.012091e-01, 9.021114e-01, 4.749622e-01, -7.977709e-01, -9.878251e-01, -2.324157e+00, 8.931478e-10, 8.079979e-11, 3.008354e-10, 4.343141e+01, 1.453583e-01
3.962000e+09, 1.013937e-01, 9.036925e-01, 4.717466e-01, -8.190958e-01, -9.897543e-01, -2.331340e+00, 8.967978e-10, 8.170304e-11, 3.025260e-10, 4.355759e+01, 1.485778e-01
3.965800e+09, 1.015978e-01, 9.052770e-01, 4.684911e-01, -8.405078e-01, -9.917050e-01, -2.338563e+00, 9.002802e-10, 8.261327e-11, 3.042167e-10, 4.368677e+01, 1.517796e-01
3.969600e+09, 1.018218e-01, 9.068647e-01, 4.651955e-01, -8.620030e-01, -9.936775e-01, -2.345826e+00, 9.035931e-10, 8.353097e-11, 3.059073e-10, 4.381899e+01, 1.549628e-01
3.973400e+09, 1.020662e-01, 9.084556e-01, 4.618597e-01, -8.835773e-01, -9.956719e-01, -2.353130e+00, 9.067349e-10, 8.445662e-11, 3.075980e-10, 4.395427e+01, 1.581270e-01
3.977200e+09, 1.023314e-01, 9.100494e-01, 4.584835e-01, -9.052266e-01, -9.976884e-01, -2.360475e+00, 9.097042e-10, 8.539071e-11, 3.092887e-10, 4.409267e+01, 1.612713e-01
3.981000e+09, 1.026177e-01, 9.116461e-01, 4.550667e-01, -9.269468e-01, -9.997272e-01, -2.367859e+00, 9.125000e-10, 8.633376e-11, 3.109795e-10, 4.423423e+01, 1.643951e-01
3.984800e+09, 1.029256e-01, 9.132454e-01, 4.516091e-01, -9.487337e-01, -1.001788e+00, -2.375284e+00, 9.151216e-10, 8.728628e-11, 3.126705e-10, 4.437899e+01, 1.674977e-01
3.988600e+09, 1.032554e-01, 9.148473e-01, 4.481108e-01, -9.705833e-01, -1.003873e+00, -2.382750e+00, 9.175684e-10, 8.824876e-11, 3.143617e-10, 4.452701e+01, 1.705784e-01
3.992400e+09, 1.036075e-01, 9.164514e-01, 4.445714e-01, -9.924912e-01, -1.005980e+00, -2.390255e+00, 9.198406e-10, 8.922171e-11, 3.160533e-10, 4.467832e+01, 1.736363e-01
3.996200e+09, 1.039822e-01, 9.180577e-01, 4.409909e-01, -1.014453e+00, -1.008110e+00, -2.397801e+00, 9.219382e-10, 9.020561e-11, 3.177454e-10, 4.483300e+01, 1.766707e-01
4.000000e+09, 1.043799e-01, 9.196659e-01, 4.373693e-01, -1.036466e+00, -1.010264e+00, -2.405388e+00, 9.219382e-10, 9.020561e-11, 3.177454e-10, 4.499109e+01, 1.796807e-01
